,property_type_Apartment,property_type_Hotel,property_type_House,property_type_Other,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_response_rate,latitude,longitude,accommodates,bedrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_since_years,TV with standard cable,Oven,Security cameras on property,Hair dryer,Hangers,Elevator,Hot water kettle,TV,Breakfast,Cleaning available during stay,Luggage dropoff allowed,Dryer,Shower gel,First aid kit,Bed linens,Pool,Essentials,Building staff,Carbon monoxide alarm,Crib,Lock on bedroom door,Washer,Heating,Pets allowed,Patio or balcony,Bathtub,Free street parking,Dishes and silverware,Paid parking on premises,Kitchen,Refrigerator,Fire extinguisher,Dining table,Free parking on premises,BBQ grill,Clothing storage,Paid parking off premises,Coffee,Smoke alarm,Iron,Dedicated workspace,Extra pillows and blankets,Keypad,Cooking basics,Microwave,Private entrance,Self check-in,Shampoo,Hot water,Stove,Host greets you,Single level home,Gym,distance_from_MRT,distance_from_Bus,distance_from_Mall,distance_from_School,distance_from_Food,distanceCluster
2562,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.3708796,103.9462779,2,1,1,120.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,8,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,0.4083333692755169,0.098450703111627,8.924428154918807,1.3078632511846868,0.3803545082220367,0
2563,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.31098,103.85982,2,1,1,350.0,365,3,3.33,3.33,4.67,3.67,3.67,4.67,4.67,4,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.2816407854334937,0.1555210349931913,1.6505626495466517,0.8296432374273267,0.0383199998601033,4
2564,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.31715,103.82619,5,3,4,403.0,11,1,4.0,3.0,3.0,4.0,4.0,3.0,4.0,1,False,False,False,True,True,True,True,True,False,False,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,True,False,True,False,True,True,True,False,True,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,3.2324707581404803,0.0407121798601286,3.3538893999432515,1.2232635883941958,0.4219641254576777,4
2565,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.31541,103.82806,5,3,4,411.0,12,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,False,False,True,True,True,True,True,False,False,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,False,False,False,3.1275645948175685,0.1859921212677248,3.0706504330140527,0.9534787506052684,0.141152784711231,4
2566,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3171,103.82814,5,3,4,399.0,6,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,False,False,False,True,True,True,True,True,False,False,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,3.303937185756079,0.2329027853238922,3.184588883715553,1.1216417862747563,0.3144597266413157,4
2567,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,1.29901,103.85741,2,1,1,338.0,362,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,1.5439402934498967,0.0202134925504599,0.7401824334620409,0.5478654454594925,0.0401431574979577,4
2568,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3029948,103.8387408,4,2,2,367.0,351,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,True,False,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,2.858167648975932,0.1675374146369423,1.3253068566171455,0.1831712984369713,0.1242153635488105,4
2569,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3029948,103.8387408,2,1,1,276.0,361,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,True,False,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,2.858167648975932,0.1675374146369423,1.3253068566171455,0.1831712984369713,0.1242153635488105,2
2570,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.95,1.28425,103.83367,2,1,1,178.0,2,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6,False,False,False,False,True,True,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,1.972524654028096,0.0744771197736931,1.4875497675140243,0.5479011746367026,0.0388739392361504,2
2571,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,1.30939,103.85419,5,1,3,398.0,361,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.9202982309941183,0.1379650717644159,1.1931898555867044,0.8690135712608617,0.0208003695745843,4
2572,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,1.29788,103.85511,2,1,1,528.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,1.703176915693488,0.0661649129876784,0.5066505505015158,0.7866698430196024,0.0583582135810658,4
2573,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.29356,103.84119,2,1,1,170.0,363,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.7495694252452303,0.0470843213556368,0.7515613150216817,0.814508369721566,0.0411578832466001,2
2574,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.29757,103.85381,2,1,1,160.0,363,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.8207529882061908,0.0692815903636955,0.3861898573910314,0.8835896359446995,0.0466519229709176,2
2575,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.28008,103.84491,2,1,1,135.0,363,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.9412527259956263,0.1075099348633138,1.0017730253727677,0.3401526000352436,0.0236042820450146,2
2576,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.28038,103.84691,3,1,2,160.0,362,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.7262866077030568,0.2018146450104522,0.9618557092700027,0.164840510619899,0.0144445787661537,2
2577,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.28256,103.84635,2,1,1,120.0,363,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.686139878293479,0.128992313551801,0.7162680217525775,0.153799520845507,0.0173784638001229,2
2578,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.28156,103.84661,1,1,1,110.0,213,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.701435006106595,0.1605048189283724,0.8285949844798258,0.0982309514358144,0.0587461554931471,2
2579,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.28205,103.84543,2,1,1,185.0,363,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.801993092709601,0.0184648853650058,0.7772071021694954,0.2294813619530381,0.0344744639112472,2
2580,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.28389,103.84413,2,1,1,120.0,219,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.8724537173538414,0.1221581364235496,0.6121145806991516,0.4411528828893525,0.0181188038719278,2
2581,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.28204,103.84536,2,1,1,115.0,363,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.809646433478792,0.0124844261061797,0.7791842171325148,0.2370309582494277,0.0408192075916685,2
2582,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,1.31011,103.85399,2,1,1,260.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1.934486674398824,0.1801811563731271,1.262788065072238,0.9444351210633138,0.0397358315242534,2
2583,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,1.30821,103.85435,2,1,2,260.0,364,1,5.0,5.0,5.0,5.0,5.0,4.0,4.0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1.9229840798199032,0.1466572765172098,1.0761819537000037,0.762454339700849,0.0419847795949912,2
2584,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.92,1.29436,103.83857,3,1,1,219.0,310,10,4.2,4.3,4.7,4.4,4.3,4.5,4.2,10,False,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,2.479670996312438,0.1843840277801244,1.0348520102962375,0.6830990815672663,0.2472655956353011,2
2585,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.92,1.29643,103.84042,3,1,1,170.0,336,6,4.0,3.83,4.5,4.0,4.33,4.67,4.0,10,False,False,False,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,2.735348260422289,0.1277280186234326,1.04407820191505,0.5590067739456597,0.2539580855434044,2
2586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.28817,103.84722,1,1,1,39.0,283,9,4.44,4.67,4.33,4.56,4.44,4.89,4.56,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.4346154889940346,0.0919817940166637,0.1479194829028128,0.1224209929878626,0.0198270631180517,2
2587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.28585,103.84904,1,1,1,44.0,337,11,4.45,4.55,4.45,4.91,4.55,4.82,4.45,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.2878561410453018,0.0193040696558601,0.4730144923597909,0.4354350954645319,0.0294108124612253,2
2588,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.31021,103.89241,1,1,1,100.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2638300137332112,0.1397663749769756,1.4374530100128746,0.1276606719946807,0.2960140858466266,0
2589,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.95,1.31748,103.84814,2,1,1,495.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6,False,False,True,False,True,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,True,True,False,False,True,2.6641767924686546,0.2058343000728302,2.050718060007098,0.2342308225628242,0.2517445130295431,4
2590,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3036245,103.797154,4,2,2,284.0,329,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,True,False,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,True,0.1836769176417834,0.1719867833774782,5.687461043328683,0.1270673151896504,0.154841134629408,4
2591,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.28785,103.84864,1,1,1,41.0,323,9,4.67,4.89,4.56,4.78,4.56,5.0,4.67,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.283972432600591,0.0738010807405699,0.3018977688707808,0.230493104198021,0.0117874950143427,2
2592,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.30862,103.8386,2,1,1,180.0,34,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,5,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3.215694033373103,0.3550997868723269,1.6898038492499272,0.6768569235432482,0.4433819141736979,2
2593,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.28353,103.84574,4,1,1,488.0,348,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,2.7136567422204103,0.0832583955369345,0.6101187023280634,0.2760481000219398,0.0274952899060248,4
2594,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.30576869140814,103.83307825773954,2,1,1,300.0,351,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,2,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.549658898493187,0.1409943750959204,2.025930990548543,0.2559241490615434,0.0167270340468113,4
2595,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.92,1.29643,103.83796,2,1,1,158.0,299,5,4.4,4.6,4.6,5.0,5.0,4.8,4.6,10,False,False,False,True,True,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,2.473625285910033,0.1614114985461209,1.2319210602093085,0.4442607573540281,0.144232223588476,2
2596,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.2937,103.82949,1,1,1,139.0,331,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,8,False,False,False,True,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,1.4843242193991142,0.1460958979248363,1.927550052670388,0.8376453154100499,0.1577592471041018,2
2597,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.299569,103.8985672,2,1,1,257.0,302,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,True,False,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,True,2.300491529739896,0.185546991630788,0.6526168789416205,0.604695338907867,0.3238029790660878,0
2598,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3029948,103.8387408,4,2,2,390.0,267,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,True,False,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,2.858167648975932,0.1675374146369423,1.3253068566171455,0.1831712984369713,0.1242153635488105,4
2599,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.299569,103.8985672,4,2,2,327.0,252,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,True,False,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,True,2.300491529739896,0.185546991630788,0.6526168789416205,0.604695338907867,0.3238029790660878,4
2600,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,1.31395,103.88483,1,1,1,250.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,8,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.3506953174558546,0.0413655667448671,2.3729800132191903,0.4031426872854238,0.0346262809932278,0
2601,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.43283,103.79243,2,1,1,61.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.2854884103356463,0.1910440140108254,14.09801068648563,4.260884515068261,0.761224165068119,3
2602,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.28642,103.84904,1,1,1,39.0,324,5,4.4,4.8,4.8,4.8,5.0,5.0,4.8,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.2721368189628564,0.0646404066158994,0.4282166223091759,0.3813884955922031,0.0089722549694293,2
2603,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.29853,103.84407,2,1,1,146.0,297,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.87819484543704,0.1348115213955715,0.6212076718537735,0.6275134101696372,0.1635250530958522,2
2604,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.30862,103.86348,10,1,1,305.0,85,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9292150587416208,0.0735864438439002,1.758602115415759,0.7003160537386358,0.1081146243018228,4
2605,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,1.35015,103.69992,2,1,1,100.0,358,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,9,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.424373688485208,0.0514243271894592,17.619044497390732,1.9775960296585309,0.5576815079427976,1
2606,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.28667,103.84909,1,1,1,39.0,321,1,4.0,5.0,3.0,5.0,5.0,5.0,2.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.2603497425836685,0.0905502540545987,0.4144422722121567,0.3619733631138038,0.0071736003397726,2
2607,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.98,1.3169200000000003,103.91493,1,1,1,75.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.5085833993499936,0.1128241871464054,2.010325318799809,1.0335905419906417,0.2812496219844649,0
2609,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.30475,103.7875,1,1,1,125.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.2286228301759368,0.07132687611421,6.754225679395304,0.6587100695589482,0.111184862675516,2
2610,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.2860833264785154,103.83374397608408,8,1,1,384.0,332,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9283800130328368,0.0726492662424619,1.4199446883643871,0.5164461851122217,0.0640164973940072,4
2611,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2735453,103.8454928,2,1,1,316.0,255,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,True,False,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,True,2.7317883268577443,0.0850593529360359,1.7201016835041754,0.8779030866682485,0.1766525371651386,4
2612,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.31289,103.86006,1,1,1,59.0,362,4,4.75,4.75,4.75,4.75,4.75,4.5,4.75,8,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2637626677884122,0.0218951454050397,1.8382641506489528,1.0433463270883638,0.0348181919794491,0
2613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.31291,103.86024,1,1,1,59.0,363,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.244197695324008,0.0420238218477233,1.851425235995218,1.0472322404354737,0.0374358975920704,0
2614,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.89,1.31341,103.88227,5,1,4,204.0,61,5,4.8,4.8,4.8,4.8,4.8,4.8,4.8,1,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,0.3455720273549782,0.0677786505613366,2.517287276348214,0.2507291699519242,0.0416581308950193,0
2615,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2916821,103.8048268,4,2,2,354.0,185,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,True,False,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,True,0.3535476022756421,0.0848736854024657,4.606724516711715,1.2977064072714255,0.3232398651072026,4
2616,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.29641,103.84015,5,2,2,345.0,0,2,4.5,4.5,5.0,4.5,3.5,4.5,4.5,8,False,False,False,True,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,True,False,False,False,2.7058903058358545,0.1040484931621238,1.0622232394510032,0.5426781695471518,0.230188020380165,4
