,host_response_rate,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_since_years,TV with standard cable,Oven,Security cameras on property,Hair dryer,Hangers,Elevator,Hot water kettle,TV,Breakfast,Cleaning available during stay,Luggage dropoff allowed,Dryer,Shower gel,First aid kit,Bed linens,Pool,Essentials,Building staff,Carbon monoxide alarm,Crib,Lock on bedroom door,Washer,Heating,Pets allowed,Patio or balcony,Bathtub,Free street parking,Dishes and silverware,Paid parking on premises,Kitchen,Refrigerator,Fire extinguisher,Dining table,Free parking on premises,BBQ grill,Clothing storage,Paid parking off premises,Coffee,Smoke alarm,Iron,Dedicated workspace,Extra pillows and blankets,Keypad,Cooking basics,Microwave,Private entrance,Self check-in,Shampoo,Hot water,Stove,Host greets you,Single level home,Gym
2910,1.0,Southern Islands,Central Region,1.25662,103.82129,Hotel,Private room,2,1.0,1.0,490.0,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
2911,0.99,Bukit Merah,Central Region,1.28218,103.83309,Apartment,Entire home/apt,4,2.0,2.0,350.0,274,3,5.0,4.67,4.67,5.0,4.67,4.67,4.33,1,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,True,False,True,False,False,False,False
2913,1.0,Southern Islands,Central Region,1.25728,103.82122,Hotel,Private room,2,1.0,1.0,471.0,177,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2914,0.98,Clementi,West Region,1.317,103.76313,Apartment,Entire home/apt,6,4.0,4.0,176.0,230,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2919,1.0,Kallang,Central Region,1.30709,103.8624,House,Entire home/apt,6,2.0,3.0,441.0,117,3,5.0,4.67,4.67,5.0,5.0,5.0,4.67,5,False,False,False,True,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,False,False,False,False
2921,1.0,River Valley,Central Region,1.29512,103.84007,House,Entire home/apt,5,1.0,1.0,232.0,361,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,8,False,False,False,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,True,False,False,False
2923,0.84,Bukit Panjang,West Region,1.3864289428584136,103.76450724899767,Apartment,Private room,1,1.0,2.0,60.0,357,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2924,0.91,Marine Parade,Central Region,1.303884,103.9043973,Hotel,Private room,4,1.0,1.0,450.0,353,1,1.0,1.0,5.0,1.0,1.0,4.0,2.0,8,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2925,1.0,Bukit Merah,Central Region,1.28923,103.83037,House,Entire home/apt,2,1.0,1.0,320.0,86,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,True,False,False,True,True,True,True,False,True,False,False,True,False,True,False,False,False,False
2926,1.0,Queenstown,Central Region,1.27944,103.7873,Hotel,Private room,1,1.0,1.0,187.0,235,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2927,1.0,Queenstown,Central Region,1.28097,103.78532,Hotel,Private room,1,1.0,1.0,170.0,355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2928,0.29,Bukit Batok,West Region,1.3601,103.75,House,Shared room,1,1.0,1.0,111.0,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2929,1.0,Downtown Core,Central Region,1.282,103.85198,House,Entire home/apt,2,1.0,1.0,323.0,197,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,False,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,True
2930,0.92,River Valley,Central Region,1.29442,103.83948,House,Entire home/apt,4,1.0,1.0,246.0,362,1,3.0,3.0,2.0,3.0,3.0,3.0,2.0,10,False,False,False,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False
2931,0.9,River Valley,Central Region,1.29442,103.83838,House,Entire home/apt,3,1.0,1.0,223.0,346,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,False,False,False,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False
2932,0.7,Outram,Central Region,1.2824285,103.8462578,Apartment,Private room,1,1.0,1.0,120.0,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2933,1.0,Kallang,Central Region,1.29771,103.87278,House,Entire home/apt,9,3.0,4.0,508.0,78,4,4.75,4.5,4.75,4.75,5.0,4.75,4.5,5,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,True,False,True,False,True,True,True,False,True,True,False,False,True,True,False,False,False,False
2934,0.72,Hougang,North-East Region,1.3434,103.88311,House,Entire home/apt,5,3.0,3.0,335.0,295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2935,0.7,Geylang,Central Region,1.3161426,103.9039618,House,Private room,1,1.0,1.0,180.0,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2936,0.91,Toa Payoh,Central Region,1.33291,103.87987,Hotel,Private room,4,1.0,1.0,430.0,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2937,1.0,Clementi,West Region,1.31969,103.7524,Apartment,Private room,1,2.0,2.0,104.0,64,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2938,1.0,Novena,Central Region,1.32296,103.85308,House,Entire home/apt,2,1.0,1.0,165.0,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,False,True,True,True,False,False,True,True,False,False,True,True,True,False,False,False
2939,1.0,Queenstown,Central Region,1.28161,103.78535,Hotel,Private room,4,1.0,4.0,256.0,359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2940,1.0,Queenstown,Central Region,1.28167,103.78602,Hotel,Private room,4,1.0,4.0,256.0,359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2941,1.0,Queenstown,Central Region,1.27963,103.78599,Hotel,Private room,6,1.0,4.0,256.0,354,1,4.0,5.0,4.0,5.0,5.0,5.0,5.0,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2942,1.0,Queenstown,Central Region,1.27953,103.78527,Hotel,Private room,2,1.0,1.0,178.0,359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2943,1.0,Queenstown,Central Region,1.28144,103.78722,Hotel,Private room,2,1.0,1.0,158.0,359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2944,1.0,Queenstown,Central Region,1.27951,103.78728,Hotel,Private room,2,1.0,1.0,223.0,359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2945,1.0,Queenstown,Central Region,1.28113,103.7853,Hotel,Private room,2,1.0,2.0,191.0,361,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2946,0.9,River Valley,Central Region,1.29474,103.83792,House,Entire home/apt,3,1.0,1.0,195.0,356,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,False,False,False,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False
2947,0.9,River Valley,Central Region,1.29441,103.83847,House,Entire home/apt,4,1.0,1.0,232.0,351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,False,False,False,True,True,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False
2948,1.0,Novena,Central Region,1.32326,103.85362,House,Entire home/apt,2,1.0,1.0,116.0,349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,False,False,True,True,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False
2949,1.0,Novena,Central Region,1.32281,103.85205,Apartment,Entire home/apt,2,1.0,1.0,121.0,347,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,False,False,True,True,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False
2950,0.5,Bedok,East Region,1.309,103.92693,Apartment,Private room,2,1.0,1.0,140.0,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2951,0.92,River Valley,Central Region,1.29457,103.84003,House,Entire home/apt,4,1.0,1.0,239.0,354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,False,False,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False
2952,0.92,River Valley,Central Region,1.29459,103.83959,House,Entire home/apt,4,1.0,1.0,220.0,358,1,2.0,0.0,3.0,2.0,2.0,0.0,0.0,7,False,False,False,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False
2953,0.92,River Valley,Central Region,1.29515,103.83857,House,Entire home/apt,3,1.0,1.0,239.0,356,2,2.5,2.5,3.0,2.5,2.0,3.0,2.0,7,False,False,False,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,True,False,False,False
2954,0.92,River Valley,Central Region,1.29457,103.83886,House,Entire home/apt,3,1.0,1.0,225.0,361,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False
2955,0.92,River Valley,Central Region,1.29475,103.83965,House,Entire home/apt,6,1.0,1.0,245.0,337,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False
2956,0.92,River Valley,Central Region,1.29624,103.83978,House,Entire home/apt,3,1.0,1.0,220.0,356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,False,False,False,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False
2957,1.0,Queenstown,Central Region,1.29024,103.80644,House,Entire home/apt,2,1.0,1.0,333.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2958,1.0,Singapore River,Central Region,1.29001,103.8369,House,Entire home/apt,2,1.0,1.0,399.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2959,1.0,Singapore River,Central Region,1.28951,103.83699,House,Entire home/apt,4,2.0,2.0,550.0,355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2961,1.0,Bukit Merah,Central Region,1.27217,103.83339,House,Entire home/apt,3,1.0,2.0,298.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2962,1.0,River Valley,Central Region,1.2928533,103.8408957,House,Entire home/apt,2,1.0,1.0,185.0,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,False,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,True
2963,1.0,Queenstown,Central Region,1.2962317,103.8054381,House,Entire home/apt,2,1.0,1.0,199.0,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,False,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,True
2964,0.9,River Valley,Central Region,1.29659,103.83876,House,Entire home/apt,4,1.0,1.0,223.0,361,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,False,False,False,True,True,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False
2965,0.9,River Valley,Central Region,1.2962,103.84022,House,Entire home/apt,4,1.0,1.0,289.0,355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,False,False,False,True,True,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False
2966,0.9,River Valley,Central Region,1.29543,103.8384,House,Entire home/apt,4,1.0,1.0,256.0,361,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2967,1.0,Novena,Central Region,1.31689,103.84377,House,Entire home/apt,4,2.0,2.0,335.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False
2968,1.0,Queenstown,Central Region,1.30344,103.79931,House,Entire home/apt,4,2.0,2.0,335.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2969,0.8,Downtown Core,Central Region,1.27462,103.84192,Apartment,Private room,2,1.0,1.0,179.0,348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True
2970,0.92,River Valley,Central Region,1.29642,103.84034,House,Entire home/apt,3,1.0,1.0,188.0,345,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,False,False,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False
2971,1.0,Singapore River,Central Region,1.28837,103.83528,House,Entire home/apt,2,1.0,1.0,350.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,False,True,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False
2972,1.0,Bukit Merah,Central Region,1.27338,103.83251,House,Entire home/apt,2,1.0,1.0,275.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False
2973,0.92,River Valley,Central Region,1.29653,103.83816,House,Entire home/apt,3,1.0,1.0,220.0,361,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,False,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False
2974,0.92,River Valley,Central Region,1.29667,103.83961,House,Entire home/apt,2,1.0,1.0,159.0,312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,False,False,False,True,True,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False
2975,0.92,River Valley,Central Region,1.2962,103.84028,House,Entire home/apt,3,1.0,1.0,249.0,351,1,4.0,5.0,5.0,5.0,5.0,3.0,5.0,7,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2976,1.0,Downtown Core,Central Region,1.2964406,103.8553812,Hotel,Private room,3,1.0,2.0,457.0,346,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False
2977,1.0,Downtown Core,Central Region,1.2964406,103.8553812,Hotel,Private room,3,1.0,2.0,409.0,326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False
2978,1.0,Downtown Core,Central Region,1.2964406,103.8553812,Hotel,Private room,2,1.0,1.0,233.0,362,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False
2979,1.0,Downtown Core,Central Region,1.29595,103.85462,Hotel,Private room,1,1.0,1.0,122.0,348,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False
2980,1.0,Downtown Core,Central Region,1.2964406,103.8553812,Hotel,Private room,2,1.0,1.0,265.0,347,1,1.0,1.0,1.0,3.0,3.0,2.0,1.0,7,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False
2981,1.0,Downtown Core,Central Region,1.2964406,103.8553812,Hotel,Private room,2,1.0,2.0,292.0,319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False
2982,1.0,Downtown Core,Central Region,1.2964406,103.8553812,Hotel,Private room,2,1.0,2.0,235.0,358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False
2983,0.92,River Valley,Central Region,1.29464,103.83939,House,Entire home/apt,4,1.0,1.0,282.0,341,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,False,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False
2984,1.0,Bishan,Central Region,1.3539,103.85317,Apartment,Private room,2,1.0,1.0,150.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2985,0.0,Bedok,East Region,1.30668,103.92751,House,Entire home/apt,2,1.0,1.0,200.0,316,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2986,1.0,Jurong East,West Region,1.33562,103.74456,House,Entire home/apt,4,1.0,3.0,320.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2987,1.0,Queenstown,Central Region,1.27067,103.79838,Apartment,Private room,2,1.0,1.0,110.0,336,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False
